date,sales_usd,product_description,client_name,sales_agent_name
43682,1894537.675,Producto E,Quesillos S.C.,Raul Jimenez
43682,1928320.572,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43683,219122.568,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43683,326805.3589,Producto C,Pescaditos SA de CV,Raul Jimenez
43683,821289.6342,Producto H,Pescaditos SA de CV,Raul Jimenez
43683,2121840.88,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43684,34944.41586,Producto E,Pescaditos SA de CV,Raul Jimenez
43684,89110.90566,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43684,554727.2745,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43684,1041460.125,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43685,232066.1613,Producto C,Pescaditos SA de CV,Raul Jimenez
43685,253176.6084,Producto H,Pescaditos SA de CV,Raul Jimenez
43686,398803.898,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43686,2064750.157,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43687,910793.7454,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43687,912088.3898,Producto H,Pescaditos SA de CV,Raul Jimenez
43687,1619677.666,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43689,223270.655,Producto H,Pescaditos SA de CV,Raul Jimenez
43689,238087.371,Producto C,Pescaditos SA de CV,Raul Jimenez
43689,812587.5515,Producto E,Quesillos S.C.,Raul Jimenez
43689,1173178.76,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43689,2266889.178,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43690,7763.7639,Producto C,Pescaditos SA de CV,Raul Jimenez
43690,53094.03168,Producto E,Pescaditos SA de CV,Raul Jimenez
43690,344596.1026,Producto H,Pescaditos SA de CV,Raul Jimenez
43690,748471.1163,Producto H,Pescaditos SA de CV,Raul Jimenez
43690,2351570.615,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43691,796.6699969,Producto H,Pescaditos SA de CV,Raul Jimenez
43691,515032.6398,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43691,599070.9891,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43691,973171.9981,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43691,1303783.03,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43691,1900141.132,Producto E,Quesillos S.C.,Raul Jimenez
43692,311125.2103,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43692,1110043.093,Producto H,Pescaditos SA de CV,Raul Jimenez
43692,1936807.31,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43693,200541.9778,Producto C,Pescaditos SA de CV,Raul Jimenez
43693,249616.7824,Producto H,Pescaditos SA de CV,Raul Jimenez
43693,364716.7722,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43693,2760038.456,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43694,743980.172,Producto H,Pescaditos SA de CV,Raul Jimenez
43696,59202.02984,Producto E,Pescaditos SA de CV,Raul Jimenez
43696,137259.6234,Producto H,Pescaditos SA de CV,Raul Jimenez
43696,2199340.474,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43697,73631.38867,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43697,110483.2041,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43697,1075988.266,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43697,4269768.596,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43698,157657.8547,Producto H,Pescaditos SA de CV,Raul Jimenez
43698,174910.3413,Producto C,Pescaditos SA de CV,Raul Jimenez
43698,217887.856,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43698,389455.9291,Producto H,Pescaditos SA de CV,Raul Jimenez
43698,430130.5919,Producto E,Quesillos S.C.,Raul Jimenez
43698,2914044.544,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43699,1634945.674,Producto H,Pescaditos SA de CV,Raul Jimenez
43700,393134.7316,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43700,688233.4499,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43700,2184583.305,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43700,3578142.838,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43701,803292.474,Producto H,Pescaditos SA de CV,Raul Jimenez
43701,1249257.93,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43703,93108.27799,Producto H,Pescaditos SA de CV,Raul Jimenez
43703,227186.7596,Producto F,Pescaditos SA de CV,Raul Jimenez
43703,2103871.811,Producto C,Pescaditos SA de CV,Raul Jimenez
43704,150986.4627,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43704,550425.4717,Producto H,Pescaditos SA de CV,Raul Jimenez
43704,685270.3117,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43704,2403656.019,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43705,14987.96672,Producto C,Pescaditos SA de CV,Raul Jimenez
43705,238184.5269,Producto H,Pescaditos SA de CV,Raul Jimenez
43705,395204.1417,Producto H,Pescaditos SA de CV,Raul Jimenez
43705,398413.3659,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43705,1663079.398,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43706,199054.7229,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43706,2834045.468,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43707,176357.4551,Producto H,Pescaditos SA de CV,Raul Jimenez
43707,179724.867,Producto C,Pescaditos SA de CV,Raul Jimenez
43707,384712.0338,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43707,405718.4585,Producto H,Pescaditos SA de CV,Raul Jimenez
43707,445004.7929,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43707,2335446.138,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43707,2390160.044,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43710,274042.8247,Producto H,Pescaditos SA de CV,Raul Jimenez
43710,8435396.001,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43711,79672.95734,Producto H,Pescaditos SA de CV,Raul Jimenez
43711,194238.3067,Producto C,Pescaditos SA de CV,Raul Jimenez
43711,413691.9533,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43711,735142.7914,Producto E,Quesillos S.C.,Raul Jimenez
43711,878525.3214,Producto H,Pescaditos SA de CV,Raul Jimenez
43711,946279.296,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43711,1213369.98,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43711,3113217.397,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43712,55711.5811,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43712,443115.1263,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43713,90820.61936,Producto E,Pescaditos SA de CV,Raul Jimenez
43713,516995.4725,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43713,1147591.791,Producto H,Pescaditos SA de CV,Raul Jimenez
43713,1435153.148,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43714,133736.717,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43714,391305.7355,Producto H,Pescaditos SA de CV,Raul Jimenez
43714,634203.471,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43714,1095238.107,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43718,146061.0511,Producto C,Pescaditos SA de CV,Raul Jimenez
43718,158043.7219,Producto H,Pescaditos SA de CV,Raul Jimenez
43718,341286.0825,Producto H,Pescaditos SA de CV,Raul Jimenez
43718,731748.7041,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43720,59089.1515,Producto H,Pescaditos SA de CV,Raul Jimenez
43720,102071.4769,Producto E,Pescaditos SA de CV,Raul Jimenez
43720,398455.8287,Producto H,Pescaditos SA de CV,Raul Jimenez
43720,555753.1277,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43720,1821338.766,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43720,2972291.64,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43721,619939.3621,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43721,2259798.285,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43721,2398504.119,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43722,130516.7607,Producto C,Pescaditos SA de CV,Raul Jimenez
43722,264668.2871,Producto H,Pescaditos SA de CV,Raul Jimenez
43722,697615.4317,Producto H,Pescaditos SA de CV,Raul Jimenez
43725,146819.0503,Producto H,Pescaditos SA de CV,Raul Jimenez
43725,1223636.339,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43726,72683.57869,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43726,220626.9345,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43726,334884.7017,Producto H,Pescaditos SA de CV,Raul Jimenez
43726,438649.0801,Producto H,Pescaditos SA de CV,Raul Jimenez
43727,192477.943,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43727,810625.996,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43727,4454404.256,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43728,81454.10501,Producto E,Pescaditos SA de CV,Raul Jimenez
43728,308562.5039,Producto H,Pescaditos SA de CV,Raul Jimenez
43728,448486.3939,Producto H,Pescaditos SA de CV,Raul Jimenez
43728,466287.6133,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43728,1343464.005,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43729,1271179.092,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43731,281795.2205,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43731,1382573.959,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43732,54096.4508,Producto E,Pescaditos SA de CV,Raul Jimenez
43732,170959.371,Producto H,Pescaditos SA de CV,Raul Jimenez
43732,172607.2417,Producto H,Pescaditos SA de CV,Raul Jimenez
43732,235140.535,Producto E,Pescaditos SA de CV,Raul Jimenez
43732,467967.9664,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43732,4767827.492,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43733,36232.70791,Producto E,Pescaditos SA de CV,Raul Jimenez
43733,262141.5875,Producto H,Pescaditos SA de CV,Raul Jimenez
43733,616801.0054,Producto H,Pescaditos SA de CV,Raul Jimenez
43734,152305.5812,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43734,548467.69,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43734,2789374.828,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43735,139580.4728,Producto H,Pescaditos SA de CV,Raul Jimenez
43735,476505.7225,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43735,666083.3808,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43735,4542449.049,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43736,1736817.061,Producto E,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43738,403874.0058,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43738,2472411.163,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43739,126900.7019,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43739,470510.9105,Producto F,Libros al por Mayor S.A.P.I de C.V.,Raul Jimenez
43739,516983.0089,Producto H,Pescaditos SA de CV,Raul Jimenez
43739,985654.4521,Producto H,Pescaditos SA de CV,Raul Jimenez
43739,7231201.428,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43740,39017.61138,Producto E,Pescaditos SA de CV,Raul Jimenez
43740,58960.3602,Producto E,Pescaditos SA de CV,Raul Jimenez
43740,122402.0218,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Raul Jimenez
43740,1928629.335,Producto H,Pescaditos SA de CV,Raul Jimenez
43740,4221839.724,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43741,25334.99457,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43741,1688228.885,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43741,1836164.388,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43742,262417.9565,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43742,357582.6845,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43742,369529.9945,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43742,812425.1,Producto H,Pescaditos SA de CV,Jose Juan Macias
43742,1040988.14,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43743,25504.19423,Producto E,Pescaditos SA de CV,Jose Juan Macias
43743,187480.9275,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43743,513318.0772,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43743,1025386.48,Producto H,Pescaditos SA de CV,Jose Juan Macias
43746,129472.1543,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43746,150593.2328,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43746,1623483.272,Producto H,Pescaditos SA de CV,Jose Juan Macias
43746,2132573.264,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43746,4104953.807,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43747,709827.0527,Producto H,Pescaditos SA de CV,Jose Juan Macias
43748,177735.0269,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43748,453314.9411,Producto H,Pescaditos SA de CV,Jose Juan Macias
43748,1055277.612,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43748,1384815.806,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43749,447354.3192,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43749,793388.362,Producto H,Pescaditos SA de CV,Jose Juan Macias
43749,2474320.569,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43752,1303594.086,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43752,1590959.824,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43752,3381990.712,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43753,5931.319035,Producto C,Pescaditos SA de CV,Jose Juan Macias
43753,19602.36876,Producto E,Pescaditos SA de CV,Jose Juan Macias
43753,414052.4089,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43753,495249.841,Producto H,Pescaditos SA de CV,Jose Juan Macias
43753,521470.636,Producto H,Pescaditos SA de CV,Jose Juan Macias
43753,2630586.632,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43754,792570.9955,Producto E,Quesillos S.C.,Jose Juan Macias
43755,13697.66488,Producto E,Pescaditos SA de CV,Jose Juan Macias
43755,323035.9373,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43755,402591.3034,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43755,1182517.006,Producto H,Pescaditos SA de CV,Jose Juan Macias
43755,1650166.965,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43755,2039932.343,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43756,591929.2923,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43756,4138032.022,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43757,871711.0505,Producto H,Pescaditos SA de CV,Jose Juan Macias
43759,86085.2549,Producto H,Pescaditos SA de CV,Jose Juan Macias
43759,196178.4132,Producto H,Pescaditos SA de CV,Jose Juan Macias
43759,1716499.674,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43760,419947.3838,Producto H,Pescaditos SA de CV,Jose Juan Macias
43760,707756.4341,Producto H,Pescaditos SA de CV,Jose Juan Macias
43760,2030550.935,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43760,4816781.933,Producto E,Quesillos S.C.,Jose Juan Macias
43761,975381.8962,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43761,1255472.055,Producto H,Pescaditos SA de CV,Jose Juan Macias
43762,4352005.193,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43763,112462.9991,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43763,116354.6502,Producto H,Pescaditos SA de CV,Jose Juan Macias
43763,606732.5493,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43763,1290586.125,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43763,1735828.514,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43764,1173727.339,Producto H,Pescaditos SA de CV,Jose Juan Macias
43766,13985.14866,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43766,693483.4174,Producto H,Pescaditos SA de CV,Jose Juan Macias
43766,6027623.818,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43767,127821.998,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43767,542595.3715,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43767,3455968.904,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43768,422727.0316,Producto E,Quesillos S.C.,Jose Juan Macias
43768,426053.4362,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43768,2374391.347,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43769,280400.8395,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43769,1169342.542,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43769,1480542.028,Producto H,Pescaditos SA de CV,Jose Juan Macias
43769,3329159.607,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43770,822210.6628,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43770,1187172.357,Producto H,Pescaditos SA de CV,Jose Juan Macias
43770,1925443.749,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43773,426012.8887,Producto H,Pescaditos SA de CV,Jose Juan Macias
43773,537133.561,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43773,2801830.207,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43774,80194.82028,Producto E,Pescaditos SA de CV,Jose Juan Macias
43774,640988.5488,Producto H,Pescaditos SA de CV,Jose Juan Macias
43774,1073725.554,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43774,2211288.514,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43775,309346.5733,Producto E,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43775,499123.8531,Producto H,Pescaditos SA de CV,Jose Juan Macias
43775,1825138.569,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43775,2667812.937,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43776,30485.75988,Producto E,Pescaditos SA de CV,Jose Juan Macias
43776,1668865.335,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43776,2045126.649,Producto H,Pescaditos SA de CV,Jose Juan Macias
43777,759566.422,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43777,3145084.706,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
43780,60025.50952,Producto E,Pescaditos SA de CV,Jose Juan Macias
43780,69857.30831,Producto F,Libros al por Mayor S.A.P.I de C.V.,Jose Juan Macias
43780,234955.6677,Producto E,Carros y Refacciones del Centro S.A. de C.V.,Jose Juan Macias
